track_id,user_id,title,artist,album,duration_sec,storage_path,file_size_mb,codec,bitrate_kbps,sample_rate,source_quality,tagging_status,tag_confidence_avg,language,release_year,isrc,musicbrainz_recording_id,acoustid,created_at,updated_at,genre_tags,vibe_tags,context_tags,version_tags,quality_tags,language_tags,all_tags,bpm,musical_key,loudness_lufs,energy,danceability,valence,acousticness,instrumentalness,vocal_presence,intro_length_sec,outro_fade,play_count,complete_count,skip_count,like_count,last_played_at,recommendation_notes,needs_review_flag,issue_flags,suggested_review_reason
e70a38df417d2ad0c3154d44ee996aae43893ef762a1964ccf5b5e9dfc5a5691,c2831538-94b0-4a57-b034-5e873a53c42e,Genesis.,RAYE,Genesis.,420,c2831538-94b0-4a57-b034-5e873a53c42e/e70a38df417d2ad0c3154d44ee996aae43893ef762a1964ccf5b5e9dfc5a5691.mp3,16.07,mp3,320,48000,high-compressed,ready,0.698,,,,,,2026-07-06T04:54:11.497381+00:00,2026-07-06T06:17:38.438571+00:00,dance-pop(0.75/llm); r-and-b(0.75/llm),confident(0.73/llm); sexy(0.73/llm),party(0.71/llm); gym(0.71/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,lang-en(0.70/llm),dance-pop(0.75/llm); r-and-b(0.75/llm); confident(0.73/llm); sexy(0.73/llm); party(0.71/llm); gym(0.71/llm); lang-en(0.70/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
2ea9b5abacf1d1ca6a071291a808a38c8c1f54a84699fb384d5e6f810d159145,c2831538-94b0-4a57-b034-5e873a53c42e,Worth It.,RAYE,My 21st Century Blues (Explicit),246.8,c2831538-94b0-4a57-b034-5e873a53c42e/2ea9b5abacf1d1ca6a071291a808a38c8c1f54a84699fb384d5e6f810d159145.mp3,9.48,mp3,320,44100,high-compressed,ready,0.686,,,,,,2026-07-06T04:54:02.579959+00:00,2026-07-06T06:17:43.641416+00:00,dance-pop(0.70/llm); r-and-b(0.70/llm),confident(0.68/llm); playful(0.68/llm),party(0.66/llm); playlist-continue-good(0.66/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-en(0.65/llm),high-compressed(0.85/heuristic); original(0.70/heuristic); dance-pop(0.70/llm); r-and-b(0.70/llm); confident(0.68/llm); playful(0.68/llm); party(0.66/llm); playlist-continue-good(0.66/llm); lang-en(0.65/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
21bd5e03a9135d12816a4dd4c3773d48d3fe8c8b48b62f296398f4b484a4aa5c,c2831538-94b0-4a57-b034-5e873a53c42e,Escapism.,RAYE;070 Shake,Escapism.,272.4,c2831538-94b0-4a57-b034-5e873a53c42e/21bd5e03a9135d12816a4dd4c3773d48d3fe8c8b48b62f296398f4b484a4aa5c.mp3,10.46,mp3,320,44100,high-compressed,ready,0.686,,,,,,2026-07-06T04:54:11.112063+00:00,2026-07-06T06:17:44.877475+00:00,dance-pop(0.70/llm); r-and-b(0.70/llm),confident(0.68/llm); euphoric(0.68/llm),party(0.66/llm); playlist-continue-good(0.66/llm); transition-safe(0.58/llm),original(0.70/heuristic),duplicate(0.95/heuristic); high-compressed(0.85/heuristic),lang-en(0.65/llm),duplicate(0.95/heuristic); high-compressed(0.85/heuristic); original(0.70/heuristic); dance-pop(0.70/llm); r-and-b(0.70/llm); confident(0.68/llm); euphoric(0.68/llm); party(0.66/llm); playlist-continue-good(0.66/llm); lang-en(0.65/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing; duplicate_suspect,BPM not analyzed.
861259e2b283f165b95f7175251921530b6d092689e8b9a882fc3501662a5e69,c2831538-94b0-4a57-b034-5e873a53c42e,Ride It,Regard,Ride It,157.6,c2831538-94b0-4a57-b034-5e873a53c42e/861259e2b283f165b95f7175251921530b6d092689e8b9a882fc3501662a5e69.mp3,6.08,mp3,320,44100,high-compressed,ready,0.708,,,,,,2026-07-06T04:55:31.023171+00:00,2026-07-06T05:08:30.846364+00:00,dance-pop(0.75/llm),club(0.73/llm); sexy(0.73/llm),party(0.71/llm); gym(0.71/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-en(0.70/llm),high-compressed(0.85/heuristic); dance-pop(0.75/llm); club(0.73/llm); sexy(0.73/llm); party(0.71/llm); gym(0.71/llm); original(0.70/heuristic); lang-en(0.70/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,5,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
32331b8fd7bf3b33a3a5eff8d8373a91899d50cdab68bb98fd09508a3d16b55f,c2831538-94b0-4a57-b034-5e873a53c42e,Gone,ROSÉ,-R-,207.2,c2831538-94b0-4a57-b034-5e873a53c42e/32331b8fd7bf3b33a3a5eff8d8373a91899d50cdab68bb98fd09508a3d16b55f.mp3,8,mp3,320,44100,high-compressed,ready,0.68,,,,,,2026-07-06T04:53:59.661154+00:00,2026-07-06T06:17:46.476402+00:00,alt-pop(0.70/llm); pop(0.70/llm),dramatic(0.68/llm); soft(0.68/llm),background(0.66/llm); shower(0.66/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-ko(0.65/llm),high-compressed(0.85/heuristic); original(0.70/heuristic); alt-pop(0.70/llm); pop(0.70/llm); dramatic(0.68/llm); soft(0.68/llm); background(0.66/llm); shower(0.66/llm); lang-ko(0.65/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,3,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
86addd48966662e4b2a49051629eb13f9a674309e11a10d5ce277ec232d44296,c2831538-94b0-4a57-b034-5e873a53c42e,number one girl,ROSÉ,rosie,216.4,c2831538-94b0-4a57-b034-5e873a53c42e/86addd48966662e4b2a49051629eb13f9a674309e11a10d5ce277ec232d44296.mp3,8.37,mp3,320,44100,high-compressed,ready,0.744,,,,,,2026-07-06T04:53:54.727454+00:00,2026-07-06T06:17:41.645343+00:00,k-pop-solo(0.80/llm); pop(0.80/llm),girl-crush(0.78/llm); confident(0.78/llm),party(0.76/llm); gym(0.76/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-ko(0.75/llm),high-compressed(0.85/heuristic); k-pop-solo(0.80/llm); pop(0.80/llm); girl-crush(0.78/llm); confident(0.78/llm); party(0.76/llm); gym(0.76/llm); lang-ko(0.75/llm); original(0.70/heuristic); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
8836e17990d6f34a2a72ae3a1189f67106abc5fe87a5995c574d51c357986e30,c2831538-94b0-4a57-b034-5e873a53c42e,On The Ground,ROSÉ,-R-,168.1,c2831538-94b0-4a57-b034-5e873a53c42e/8836e17990d6f34a2a72ae3a1189f67106abc5fe87a5995c574d51c357986e30.mp3,6.5,mp3,320,44100,high-compressed,ready,0.742,,,,,,2026-07-06T04:53:55.695657+00:00,2026-07-06T06:17:41.75102+00:00,k-pop(0.78/llm); alt-pop(0.78/llm),confident(0.76/llm); rebellious(0.76/llm),party(0.74/llm); playlist-continue-good(0.74/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-ko(0.73/llm),high-compressed(0.85/heuristic); k-pop(0.78/llm); alt-pop(0.78/llm); confident(0.76/llm); rebellious(0.76/llm); party(0.74/llm); playlist-continue-good(0.74/llm); lang-ko(0.73/llm); original(0.70/heuristic); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
2871388823368f36964175742a476cb83b3ae1080ba538c58391c361835612df,c2831538-94b0-4a57-b034-5e873a53c42e,toxic till the end,ROSÉ,rosie,156.7,c2831538-94b0-4a57-b034-5e873a53c42e/2871388823368f36964175742a476cb83b3ae1080ba538c58391c361835612df.mp3,6.08,mp3,320,44100,high-compressed,ready,0.652,,,,,,2026-07-06T04:53:53.10039+00:00,2026-07-06T06:18:05.036503+00:00,k-pop(0.65/llm); alt-pop(0.65/llm),dark(0.63/llm); confident(0.63/llm),playlist-continue-good(0.62/llm); background(0.61/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-ko(0.60/llm),high-compressed(0.85/heuristic); original(0.70/heuristic); k-pop(0.65/llm); alt-pop(0.65/llm); dark(0.63/llm); confident(0.63/llm); playlist-continue-good(0.62/llm); background(0.61/llm); lang-ko(0.60/llm); transition-safe(0.58/llm),,,,3,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
c053a9b5dde73d326f7276cd0e10d2e0be794a23e9a6eb6b4cffb2bd389a8b86,c2831538-94b0-4a57-b034-5e873a53c42e,APT.,ROSÉ;Bruno Mars,APT.,169.9,c2831538-94b0-4a57-b034-5e873a53c42e/c053a9b5dde73d326f7276cd0e10d2e0be794a23e9a6eb6b4cffb2bd389a8b86.mp3,6.62,mp3,320,44100,high-compressed,ready,0.708,,,,,,2026-07-06T04:54:02.784164+00:00,2026-07-06T06:17:52.021221+00:00,r-and-b(0.75/llm); pop(0.75/llm),sexy(0.73/llm); confident(0.73/llm),party(0.71/llm); playlist-continue-good(0.71/llm); transition-safe(0.58/llm),,,lang-ko(0.70/llm),r-and-b(0.75/llm); pop(0.75/llm); sexy(0.73/llm); confident(0.73/llm); party(0.71/llm); playlist-continue-good(0.71/llm); lang-ko(0.70/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
4ce7d30b4c75c40721063948767436e19f43d070a2444733fb0978452e058d91,c2831538-94b0-4a57-b034-5e873a53c42e,Dandelions,Ruth B.,Safe Haven,233.8,c2831538-94b0-4a57-b034-5e873a53c42e/4ce7d30b4c75c40721063948767436e19f43d070a2444733fb0978452e058d91.mp3,8.99,mp3,320,44100,high-compressed,ready,0.708,,,,,,2026-07-06T04:55:47.348398+00:00,2026-07-06T06:18:03.782075+00:00,pop(0.75/llm),soft(0.73/llm); cute(0.73/llm),background(0.71/llm); shower(0.71/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-en(0.70/llm),high-compressed(0.85/heuristic); pop(0.75/llm); soft(0.73/llm); cute(0.73/llm); background(0.71/llm); shower(0.71/llm); original(0.70/heuristic); lang-en(0.70/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,3,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
bd00b3f2a444b1a5c7f4c4cd231e8181a1918d44ea1a4345d9a9e4ea02f74a38,c2831538-94b0-4a57-b034-5e873a53c42e,Espresso (Explicit),Sabrina Carpenter,Espresso (Explicit),175.5,c2831538-94b0-4a57-b034-5e873a53c42e/bd00b3f2a444b1a5c7f4c4cd231e8181a1918d44ea1a4345d9a9e4ea02f74a38.mp3,6.8,mp3,320,44100,high-compressed,ready,0.701,,,,,,2026-07-06T04:53:50.09702+00:00,2026-07-06T06:17:45.851795+00:00,dance-pop(0.75/llm),baddie(0.73/llm); confident(0.73/llm),party(0.71/llm); playlist-continue-good(0.71/llm); transition-safe(0.58/llm),,,lang-en(0.70/llm),dance-pop(0.75/llm); baddie(0.73/llm); confident(0.73/llm); party(0.71/llm); playlist-continue-good(0.71/llm); lang-en(0.70/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
61f497ea94763572f390d7781d8d921799a083631b1db349e53e210331bcf9ef,c2831538-94b0-4a57-b034-5e873a53c42e,Feather (Explicit),Sabrina Carpenter,emails i can’t send fwd: (Explicit),185.6,c2831538-94b0-4a57-b034-5e873a53c42e/61f497ea94763572f390d7781d8d921799a083631b1db349e53e210331bcf9ef.mp3,7.17,mp3,320,44100,high-compressed,ready,0.717,,,,,,2026-07-06T04:53:49.954336+00:00,2026-07-06T06:17:51.932949+00:00,pop(0.75/llm),playful(0.73/llm); confident(0.73/llm),background(0.71/llm); shower(0.71/llm); playlist-continue-good(0.71/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-en(0.70/llm),high-compressed(0.85/heuristic); pop(0.75/llm); playful(0.73/llm); confident(0.73/llm); background(0.71/llm); shower(0.71/llm); playlist-continue-good(0.71/llm); original(0.70/heuristic); lang-en(0.70/llm); transition-safe(0.58/llm),,,,3,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
137461daa02bfb5fdbd91033eef4ad8be4fb6a73f71e3f633a4c348fae61c967,c2831538-94b0-4a57-b034-5e873a53c42e,Please Please Please (Explicit),Sabrina Carpenter,Please Please Please (Explicit),186.2,c2831538-94b0-4a57-b034-5e873a53c42e/137461daa02bfb5fdbd91033eef4ad8be4fb6a73f71e3f633a4c348fae61c967.mp3,7.2,mp3,320,44100,high-compressed,ready,0.672,,,,,,2026-07-06T04:53:45.858939+00:00,2026-07-06T06:17:41.433406+00:00,pop(0.68/llm); dance-pop(0.68/llm),confident(0.66/llm); playful(0.66/llm),party(0.64/llm); playlist-continue-good(0.64/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-en(0.63/llm),high-compressed(0.85/heuristic); original(0.70/heuristic); pop(0.68/llm); dance-pop(0.68/llm); confident(0.66/llm); playful(0.66/llm); party(0.64/llm); playlist-continue-good(0.64/llm); lang-en(0.63/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
b5b3688c5394025bb623c442a5dc3a0be90d1c356890dd970c482d1882d27440,c2831538-94b0-4a57-b034-5e873a53c42e,Taste,Sabrina Carpenter,Short n' Sweet (Explicit),157.3,c2831538-94b0-4a57-b034-5e873a53c42e/b5b3688c5394025bb623c442a5dc3a0be90d1c356890dd970c482d1882d27440.mp3,6.09,mp3,320,44100,high-compressed,ready,0.664,,,,,,2026-07-06T04:53:43.142051+00:00,2026-07-06T06:17:39.654577+00:00,pop(0.70/llm); dance-pop(0.70/llm),confident(0.68/llm); playful(0.68/llm),party(0.66/llm); playlist-continue-good(0.66/llm); transition-safe(0.58/llm),,,lang-en(0.65/llm),pop(0.70/llm); dance-pop(0.70/llm); confident(0.68/llm); playful(0.68/llm); party(0.66/llm); playlist-continue-good(0.66/llm); lang-en(0.65/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
c77ad5964d67cfd989d897897071e56ef4aa732c120e34b55445e18dc0e74f32,c2831538-94b0-4a57-b034-5e873a53c42e,Unholy,Sam Smith;Kim Petras,Unholy,156.9,c2831538-94b0-4a57-b034-5e873a53c42e/c77ad5964d67cfd989d897897071e56ef4aa732c120e34b55445e18dc0e74f32.mp3,6.04,mp3,320,44100,high-compressed,ready,0.744,,,,,,2026-07-06T04:55:25.861237+00:00,2026-07-06T06:18:01.757806+00:00,pop(0.80/llm),club(0.78/llm); sexy(0.78/llm),party(0.76/llm); gym(0.76/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),original(0.77/llm),high-compressed(0.85/heuristic),,high-compressed(0.85/heuristic); pop(0.80/llm); club(0.78/llm); sexy(0.78/llm); original(0.77/llm); party(0.76/llm); gym(0.76/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,5,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
5cd3a03d0ef9fc163eb72afc87754d065f9e510eb13b98d91969516ba699ccd2,c2831538-94b0-4a57-b034-5e873a53c42e,Chandelier,Sia,Chandelier,216.3,c2831538-94b0-4a57-b034-5e873a53c42e/5cd3a03d0ef9fc163eb72afc87754d065f9e510eb13b98d91969516ba699ccd2.mp3,8.37,mp3,320,44100,high-compressed,ready,0.721,,,,,,2026-07-06T04:55:49.92781+00:00,2026-07-06T06:18:04.515032+00:00,pop(0.82/heuristic),dramatic(0.78/heuristic); confident(0.70/heuristic),playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),original(0.70/heuristic),high-compressed(0.85/heuristic),,high-compressed(0.85/heuristic); pop(0.82/heuristic); dramatic(0.78/heuristic); confident(0.70/heuristic); original(0.70/heuristic); playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),,,,3,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
52ec10778b4a0dfa1d890b84479ca282cdc2c557e10c7f4aad07649829b3c60d,c2831538-94b0-4a57-b034-5e873a53c42e,Cheap Thrills,Sia,This Is Acting,211.7,c2831538-94b0-4a57-b034-5e873a53c42e/52ec10778b4a0dfa1d890b84479ca282cdc2c557e10c7f4aad07649829b3c60d.mp3,8.13,mp3,320,44100,high-compressed,ready,0.721,,,,,,2026-07-06T04:55:49.897761+00:00,2026-07-06T06:17:45.40806+00:00,pop(0.82/heuristic),dramatic(0.78/heuristic); confident(0.70/heuristic),playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),original(0.70/heuristic),high-compressed(0.85/heuristic),,high-compressed(0.85/heuristic); pop(0.82/heuristic); dramatic(0.78/heuristic); confident(0.70/heuristic); original(0.70/heuristic); playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),,,,3,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
f3cc9a15711febb8af9191ef7b308b0edc8dcaa39fce335a8fba6a2373dae081,c2831538-94b0-4a57-b034-5e873a53c42e,Snowman,Sia,Everyday Is Christmas (Deluxe Edition),165.9,c2831538-94b0-4a57-b034-5e873a53c42e/f3cc9a15711febb8af9191ef7b308b0edc8dcaa39fce335a8fba6a2373dae081.mp3,6.43,mp3,320,44100,high-compressed,ready,0.725,,,,,,2026-07-06T04:55:28.636252+00:00,2026-07-06T06:18:09.514277+00:00,pop(0.82/heuristic),dramatic(0.78/heuristic); confident(0.70/heuristic),playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),remix(0.75/heuristic); original(0.70/heuristic),high-compressed(0.85/heuristic),,high-compressed(0.85/heuristic); pop(0.82/heuristic); dramatic(0.78/heuristic); remix(0.75/heuristic); confident(0.70/heuristic); original(0.70/heuristic); playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),,,,3,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
a990c8a36080f8b49e419067fa2630ee04af9c47fe55efb3e862b2d14852d180,c2831538-94b0-4a57-b034-5e873a53c42e,Unstoppable,Sia,This Is Acting,217.7,c2831538-94b0-4a57-b034-5e873a53c42e/a990c8a36080f8b49e419067fa2630ee04af9c47fe55efb3e862b2d14852d180.mp3,8.37,mp3,320,44100,high-compressed,ready,0.721,,,,,,2026-07-06T04:55:25.118997+00:00,2026-07-06T06:18:12.194162+00:00,pop(0.82/heuristic),dramatic(0.78/heuristic); confident(0.70/heuristic),playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),original(0.70/heuristic),high-compressed(0.85/heuristic),,high-compressed(0.85/heuristic); pop(0.82/heuristic); dramatic(0.78/heuristic); confident(0.70/heuristic); original(0.70/heuristic); playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),,,,3,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
1c93f53071a6d3a40747192d9c92c15b35eb7bd4913e7b160fc0c09c76ef2cf9,c2831538-94b0-4a57-b034-5e873a53c42e,Bad Habit (Explicit),Steve Lacy,Bad Habit (Explicit),232.1,c2831538-94b0-4a57-b034-5e873a53c42e/1c93f53071a6d3a40747192d9c92c15b35eb7bd4913e7b160fc0c09c76ef2cf9.mp3,8.92,mp3,320,44100,high-compressed,ready,0.678,,,,,,2026-07-06T04:55:53.909161+00:00,2026-07-06T06:17:49.826002+00:00,r-and-b(0.70/llm),sexy(0.68/llm); confident(0.68/llm),background(0.66/llm); shower(0.66/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-en(0.65/llm),high-compressed(0.85/heuristic); original(0.70/heuristic); r-and-b(0.70/llm); sexy(0.68/llm); confident(0.68/llm); background(0.66/llm); shower(0.66/llm); lang-en(0.65/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,3,3,4,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
38f72fe5864048b07784dea33f0502ee1f1cc66fcff60a340c288fe70cae5ceb,c2831538-94b0-4a57-b034-5e873a53c42e,exes (Explicit),Tate McRae,exes (Explicit),159.4,c2831538-94b0-4a57-b034-5e873a53c42e/38f72fe5864048b07784dea33f0502ee1f1cc66fcff60a340c288fe70cae5ceb.mp3,6.14,mp3,320,44100,high-compressed,ready,0.742,,,,,,2026-07-06T04:54:10.278535+00:00,2026-07-06T06:18:05.341028+00:00,pop(0.78/llm); dance-pop(0.78/llm),rebellious(0.76/llm); confident(0.76/llm),party(0.74/llm); playlist-continue-good(0.74/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-en(0.73/llm),high-compressed(0.85/heuristic); pop(0.78/llm); dance-pop(0.78/llm); rebellious(0.76/llm); confident(0.76/llm); party(0.74/llm); playlist-continue-good(0.74/llm); lang-en(0.73/llm); original(0.70/heuristic); transition-safe(0.58/llm),,,,4,4,4,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
44f6c44bcffdd10b204130106e70e6456b1ff288bb6fc2739279a5e152887414,c2831538-94b0-4a57-b034-5e873a53c42e,It's ok I'm ok (Explicit),Tate McRae,It's ok I'm ok (Explicit),156.5,c2831538-94b0-4a57-b034-5e873a53c42e/44f6c44bcffdd10b204130106e70e6456b1ff288bb6fc2739279a5e152887414.mp3,6.08,mp3,320,44100,high-compressed,ready,0.742,,,,,,2026-07-06T04:54:08.744525+00:00,2026-07-06T06:17:57.042541+00:00,pop(0.78/llm); dance-pop(0.78/llm),confident(0.76/llm); playful(0.76/llm),party(0.74/llm); playlist-continue-good(0.74/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-en(0.73/llm),high-compressed(0.85/heuristic); pop(0.78/llm); dance-pop(0.78/llm); confident(0.76/llm); playful(0.76/llm); party(0.74/llm); playlist-continue-good(0.74/llm); lang-en(0.73/llm); original(0.70/heuristic); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
bc8a525197d46676ad905e4f3546ddb9333269a6628b0cf5a4aee7d001fc7f8a,c2831538-94b0-4a57-b034-5e873a53c42e,Sports car,Tate McRae,Sports car,165.1,c2831538-94b0-4a57-b034-5e873a53c42e/bc8a525197d46676ad905e4f3546ddb9333269a6628b0cf5a4aee7d001fc7f8a.mp3,6.35,mp3,320,44100,high-compressed,ready,0.721,,,,,,2026-07-06T04:54:07.014841+00:00,2026-07-06T06:18:00.006937+00:00,dance-pop(0.78/llm); pop(0.78/llm),confident(0.76/llm); baddie(0.76/llm),party(0.74/llm); gym(0.74/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,lang-en(0.73/llm),dance-pop(0.78/llm); pop(0.78/llm); confident(0.76/llm); baddie(0.76/llm); party(0.74/llm); gym(0.74/llm); lang-en(0.73/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
39b39136a309402406aaebc7be1e7888925dea3c77a045f8174133db218e7996,c2831538-94b0-4a57-b034-5e873a53c42e,Anti-Hero,Taylor Swift,Midnights (3am Edition),200.7,c2831538-94b0-4a57-b034-5e873a53c42e/39b39136a309402406aaebc7be1e7888925dea3c77a045f8174133db218e7996.mp3,7.69,mp3,320,44100,high-compressed,ready,0.785,,,,,,2026-07-06T04:55:55.191856+00:00,2026-07-06T06:18:08.696402+00:00,alt-pop(0.85/llm); pop(0.85/llm),dramatic(0.83/llm); confident(0.83/llm),playlist-continue-good(0.81/llm); transition-safe(0.58/llm),remix(0.75/heuristic); original(0.70/heuristic),high-compressed(0.85/heuristic),lang-en(0.80/llm),high-compressed(0.85/heuristic); alt-pop(0.85/llm); pop(0.85/llm); dramatic(0.83/llm); confident(0.83/llm); playlist-continue-good(0.81/llm); lang-en(0.80/llm); remix(0.75/heuristic); original(0.70/heuristic); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,1,0,0,2026-07-06T06:16:22.573721+00:00,,no,missing_bpm; embedding_missing,BPM not analyzed.
ffb941b0e5447e79df6ec49a363df74091062a02ea9e87588e9c371c89e825d7,c2831538-94b0-4a57-b034-5e873a53c42e,Cruel Summer,Taylor Swift,Lover,178.4,c2831538-94b0-4a57-b034-5e873a53c42e/ffb941b0e5447e79df6ec49a363df74091062a02ea9e87588e9c371c89e825d7.mp3,6.89,mp3,320,44100,high-compressed,ready,0.812,,,,,,2026-07-06T04:55:49.132182+00:00,2026-07-06T06:18:03.97887+00:00,alt-pop(0.88/llm); pop(0.88/llm),dramatic(0.86/llm); confident(0.86/llm),homepage-safe(0.84/llm); playlist-continue-good(0.84/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-en(0.83/llm),alt-pop(0.88/llm); pop(0.88/llm); dramatic(0.86/llm); confident(0.86/llm); high-compressed(0.85/heuristic); homepage-safe(0.84/llm); playlist-continue-good(0.84/llm); lang-en(0.83/llm); original(0.70/heuristic); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
a242afc15312c3df2da8ba7a95ca6cdeba6da2acdf833cc788e9beccecd8427a,c2831538-94b0-4a57-b034-5e873a53c42e,Down Bad,Taylor Swift,THE TORTURED POETS DEPARTMENT,261.2,c2831538-94b0-4a57-b034-5e873a53c42e/a242afc15312c3df2da8ba7a95ca6cdeba6da2acdf833cc788e9beccecd8427a.mp3,10.01,mp3,320,44100,high-compressed,ready,0.69,,,,,,2026-07-06T04:55:47.519361+00:00,2026-07-06T06:18:03.465907+00:00,alt-pop(0.70/llm),confident(0.68/llm),homepage-safe(0.66/llm); playlist-continue-good(0.66/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),,high-compressed(0.85/heuristic); original(0.70/heuristic); alt-pop(0.70/llm); confident(0.68/llm); homepage-safe(0.66/llm); playlist-continue-good(0.66/llm); transition-safe(0.58/llm),,,,3,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
